title;artist;lyrics;filename
Brighter Than The Sun;Colbie Caillat;light shine keep rafter heart leave chance love go strike say yeah everybody white ever let hit ... 've bright head oh good suppose get brighter blink 'cause start lyric sign sky vision everything gon stop felt peanut gun expect seal find star need fate payday oh-o glow ai believe fall damn see might beautiful right also lightning treat boy sun fee tell na swear shika-shika marley like day shin 'm anything reggae way 's deliver sunembed 're never read could even miss happy likei want together corner 'd every n't;Brighter Than The Sun by Colbie Caillat.txt
Brokenhearted;Karmin;ten patron call side hard turn leave front go craze uh-oh crime 'll say come uhembed yeah waitin let calm time 've trouble kinda brokenhearted honest slow sour finish back oh view get think know oh-oh-whoa-oh seem start lyric phone ca everything gon felt uh cheerio single doubt ayy find bottle pacin' jones poppin replayin wait see barely might goin right truthfully also wrong sippin touch situation na gold sleep sticky party tonight maybe really hour day 'm like five anything brain typical 's bit oh-oh cheeri-cheerio opposite 're bone outfit word even enough baby wan yup thing wack happen usually hey business want nerve daze inside minute blow n't take c'mon;Brokenhearted by Karmin.txt
Bully;Shinedown;faded cant whenever undo us go share rope come throw stone life everywhere joke clear ever dirt memory wall a.m. head back think know youre one die seem lyric bully hear gon voice nothing im til make push hang ive a.m see might everyone embed right aint also bruise wrong lonely break na strong dont fair day like line 's end youll cry past hell cross bone word feel hey black blue hurt another take;Bully by Shinedown.txt
Burn It Down;Linkin Park;fix hold soldier high turn flame play strike blaze 'll let repeat back know one lyric lie sky ca stop build kiss find burn need lose glow king believe translationsespanolportuguesburn fall wait might ground right also cycle explosion conflict break tell groundembed yes catch ring like crown cloud fan 're could thing tear climb want burning n't color take;Burn It Down by Linkin Park.txt
Call Me Maybe;Carly Rae Jepsen;call hard go skin try wish 'll come throw life give time trade holdin' soul would think real know meet penny nothin lyric jean dime hot kiss borrow blowin' showin' fall first might right number also beg chase boy tell sight crazy stare maybeembed maybe like way night 's bad still 're never feel fell wind baby miss hey ask look ripped steal well n't take;Call Me Maybe by Carly Rae Jepsen.txt
Called Out In The Dark;Snow Patrol;drunken blind call cheat leave rain-washed street life dazzle time listen timeyou different back know lyric ca likeembed heaven kid need star town help eye train might beautiful choir show also tell gold cause arm like magic open 's 're semaphore park aloft dark well every n't take history;Called Out In The Dark by Snow Patrol.txt
Camouflage;Brad Paisley;blind face chevy gray camouflage-camouflage go red garage lot cheer cavalier everybody god white pride 've bar camouflageembed school entire gown design paint old mother blend invisible oh folk prom think know guy pull lyric nature kevin cool redneck duck backyard nothing make favorite star jenny tux corsage ai parking matching brown offend see might pretty tan girl show also mom irresistible green southern popular really oak day remember like sew way patriotic pop fashion 's still disappear 're tail dance nowadays guess thing ask black world blue mossy country hand stand camouflage well n't color take picture;Camouflage by Brad Paisley.txt
Cant Get Enough;J Cole;hoe dress fallin flight light name cant thatll whenever homegirl practice ta chick textin follow play love go skate try lot seat c money hook mistress say thats em come suck westside sexing everybody warn god pimp ride let grind hit give time tabloid pay head rockin old callin brag scurred put twitter roc good game eastside niggas get pussy handcuff know arresting ex london meet reconsider 'bout nothin change lyric nuttin sign kweli thurr nope kid stop mind southside beat heard gay twenty little im sunny make find need gut town tax gossip holla benz best wont boyfriend fo-fives yet explain whatever fuss headaches see might man track right stressing tryna girl aint almost hotter stick main lettuce also boy ill h-town tell week na that.embed ovechkin ville last cause really dont wet nerd cole like way night mane pro'bly hate 's bad worldwide straight 're never shes even enough bun baby wan miss hey nut world sex bitch bang look bless fight glass spot hating wesley cut underground move take carry nigga globetrotter sound;Cant Get Enough by J Cole.txt
Cashin Out;Ca$h Out;hoe nina name face cocky bird high call maybach play leave run go bugatti skate say come yeah ice church ... hi case time round condo pimping booth kitchen whole back good okay suite thank get plug loaf pussy know top-floor meet cash mean 'bout crumb fuck pas lyric cool sky ca acting please vision os choosin stop beat nothing doubt louies make lose act `` movie vert ai cop palm stank till finna check chilling hockey bomb pigeon pack see embed might around g wit girl also money ya boy y'all ridin versace mom jet grab press four-fifths catch talk cause neck record blowing 'm like keisha jump spinz sosa flock pop 's sammy nobody hop stockton '' hell already diamond camcorder smokin waist hey top walk bitch riding watch want stay buy mission rocky psshh cut cashin drop blow big move n't rid plus ho wrist;Cashin Out by Ca$h Out.txt
Catch My Breath;Kelly Clarkson;hold weightless beauty cheek keep hard turn play leave heart love go wave half 'll heavy come life breath let laugh time 've back sake suppose get mine faith know acrobat karma one lyric lie everything find town ai help react footprint web count see might around rest right show also tell na nowembed wo catch spend shadowbox window like learn simple 'em 's cloud making behind friend wan addict distance n't rid;Catch My Breath by Kelly Clarkson.txt
Celebration;Game UNCERTAIN;hoe tall zone light face bat woah hold hittin toast lap high redbones fuckin woo hard rich tunechi chance love go hollywood registration master c dead rap moolah yo say thats ass rage come yeah westside daddy life ice hotboxin blunt pimp let b ghost hit swisher give steakhouse bitch motion young trouble ooh couple head liquor pay stitch low whole slow put back oh good would thick eat fact hopin get kill pussy know one bringin cash 'bout goddamn fuck nothin 'cause takin lyric celebratin lie momma anticipatin freeway always bowlin gon blowin gun uh little im howard make need leg ray act slim karat soon ai blown eye long doin key ghetto best ayo chokin th-thong hair roll kush wait might bezel stripper killer goin rest man twerk girl truck also number money wrong gutter tree clothes 'rillo tell pole body na backwoods tippin tonight strong pin scoopin home purp' college babe road dont silencer breakin somebody day like 'm ace way night mellow trukfit purp shawty 's fasho ohembed slack straight never bone dance weed rollin celebration cream baby door wan dro smoke ask haha feelin mula chris sit business zip ban together country throwin cigarillo stay movin swishers floatin glass tee level cut thong bread n't pour soulja talkin take nigga hoo wake knucklehead;Celebration by Game UNCERTAIN.txt
Chasing The Sun;The Wanted;light grow play run us drum 'll say come begin life give 've hypnotize old amazing good would refuse lyric lie sky ca gon find star oh-oh-oh-oh-oh-oh forever live see might around 'til also chase touch sun na day 'm like 's sunembed 're never fadin' feel golden much daylight together look dark well n't;Chasing The Sun by The Wanted.txt
Climax;Usher;climaxembed late keep run love go say fast care give time 've reach away back upset oh good rain get one seem lyric ca climax mind separate foot make need best fall might around ground also somehow nowhere commit na wo choose we're 'm like use separately 's cloud mess 're undone enough wan knee much together n't take argue;Climax by Usher.txt
Clique;Kanye West Jay-Z Big Sean;murder refaeli woah call b-i-g one-twenty-five turn kelis click team ball yeah shit pullin young design 'least finish except niggas get kill think one meet mean toldwho ca uh bruce rather next sunray check arrival whatever tint p lookin family chainz stick tree spa break gold na spend cause mtv like day decade crib 'em kneelin ceiling straight short rollin ask ye george israelian pass giseleno player ta buildin' clack news half rih say sixty-two imagination cruise white grind time people back soul oh blame eat mine hangin screamin translationsfrancaisclique pas gon crew brazilian depression nail swerve live son see elvis money translation drink tell eighty home ma'fuckin ha talk maybe totem limit louis way paris new '' yup black friday walk figment business feelin villain suicide every n't hov nine name account the- bow fuckin idol maybach go wave grade master come rent life god meditate kinda rome muhfuckin fillin' real year fuck nothin cousin hug cool build lose movie ai eye long un-american since skrrt embed might man right dough girl dollar brew refreshment pole two-fifty drug-dealing really neck record music driveway homie bad nobody deep 're never livin could thing superstar bang watch vamonos look lee pompeii woman freaky gucci hotel run try second bossy accuse tc presence let b bar fresh ah pigment okay know speedboat fighting dream tom poon-tang lyric bank everything burn need brother g.o.o.d `` supreme cia around twelve also wu-tang frew green eiffel spike chain tenet lebron vega block 'm wayne 's behind wan guess top bitch beverage want gim jefe buy ign'ant breakfast talkin nigga clique mama;Clique by Kanye West Jay-Z Big Sean.txt
